#repetition,Firm0,Firm1
0,0,2
1,0,3
2,0,2
3,0,3
4,0,2
5,0,3
6,0,2
7,0,3
8,0,2
9,0,3
10,0,2
11,0,3
12,0,2
13,0,3
14,0,2
15,0,3
16,0,2
17,0,3
18,0,2
19,0,3
20,0,2
21,0,3
22,0,2
23,0,3
24,0,2
25,0,3
26,0,2
27,0,3
28,0,2
29,0,3
30,0,2
31,0,3
32,0,2
33,0,3
34,0,2
35,0,3
36,0,2
37,0,3
38,0,2
39,0,3
40,0,2
41,0,3
42,0,2
43,0,3
44,0,2
45,0,3
46,0,2
47,0,3
48,0,2
49,0,3
50,0,2
51,0,3
52,0,2
53,0,3
54,0,2
55,0,3
56,0,2
57,0,3
58,0,2
59,0,3
60,0,2
61,0,3
62,0,2
63,0,3
64,0,2
65,0,3
66,0,2
67,0,3
68,0,2
69,0,3
70,0,2
71,0,3
72,0,2
73,0,3
74,0,2
75,0,3
76,0,2
77,0,3
78,0,2
79,0,3
80,0,2
81,0,3
82,0,2
83,0,3
84,0,2
85,0,3
86,0,2
87,0,3
88,0,2
89,0,3
90,0,2
91,0,3
92,0,2
93,0,3
94,0,2
95,0,3
96,0,2
97,0,3
98,0,2
99,0,3
100,0,2
101,0,3
102,0,2
103,0,3
104,0,2
105,0,3
106,0,2
107,0,3
108,0,2
109,0,3
110,0,2
111,0,3
112,0,2
113,0,3
114,0,2
115,0,3
116,0,2
117,0,3
118,0,2
119,0,3
120,0,2
121,0,3
122,0,2
123,0,3
124,0,2
125,0,3
126,0,2
127,0,3
128,0,2
129,0,3
130,0,2
131,0,3
132,0,2
133,0,3
134,0,2
135,0,3
136,0,2
137,0,3
138,0,2
139,0,3
140,0,2
141,0,3
142,0,2
143,0,3
144,0,2
145,0,3
146,0,2
147,0,3
148,0,2
149,0,3
150,0,2
151,0,3
152,0,2
153,0,3
154,0,2
155,0,3
156,0,2
157,0,3
158,0,2
159,0,3
160,0,2
161,0,3
162,0,2
163,0,3
164,0,2
165,0,3
166,0,2
167,0,3
168,0,2
169,0,3
170,0,2
171,0,3
172,0,2
173,0,3
174,0,2
175,0,3
176,0,2
177,0,3
178,0,2
179,0,3
180,0,2
181,0,3
182,0,2
183,0,3
184,0,2
185,0,3
186,0,2
187,0,3
188,0,2
189,0,3
190,0,2
191,0,3
192,0,2
193,0,3
194,0,2
195,0,3
196,0,2
197,0,3
198,0,2
199,0,3
200,0,2
201,0,3
202,0,2
203,0,3
204,0,2
205,0,3
206,0,2
207,0,3
208,0,2
209,0,3
210,0,2
211,0,3
212,0,2
213,0,3
214,0,2
215,0,3
216,0,2
217,0,3
218,0,2
219,0,3
220,0,2
221,0,3
222,0,2
223,0,3
224,0,2
225,0,3
226,0,2
227,0,3
228,0,2
229,0,3
230,0,2
231,0,3
232,0,2
233,0,3
234,0,2
235,0,3
236,0,2
237,0,3
238,0,2
239,0,3
240,0,2
241,0,3
242,0,2
243,0,3
244,0,2
245,0,3
246,0,2
247,0,3
248,0,2
249,0,3
250,0,2
251,0,3
252,0,2
253,0,3
254,0,2
255,0,3
256,0,2
257,0,3
258,0,2
259,0,3
260,0,2
261,0,3
262,0,2
263,0,3
264,0,2
265,0,3
266,0,2
267,0,3
268,0,2
269,0,3
270,0,2
271,0,3
272,0,2
273,0,3
274,0,2
275,0,3
276,0,2
277,0,3
278,0,2
279,0,3
280,0,2
281,0,3
282,0,2
283,0,3
284,0,2
285,0,3
286,0,2
287,0,3
288,0,2
289,0,3
290,0,2
291,0,3
292,0,2
293,0,3
294,0,2
295,0,3
296,0,2
297,0,3
298,0,2
299,0,3
300,0,2
301,0,3
302,0,2
303,0,3
304,0,2
305,0,3
306,0,2
307,0,3
308,0,2
309,0,3
310,0,2
311,0,3
312,0,2
313,0,3
314,0,2
315,0,3
316,0,2
317,0,3
318,0,2
319,0,3
320,0,2
321,0,3
322,0,2
323,0,3
324,0,2
325,0,3
326,0,2
327,0,3
328,0,2
