#repetition,Firm0,Firm1
0,0,0
1,2,0
2,0,0
3,2,0
4,0,0
5,2,0
6,0,0
7,2,0
8,0,0
9,2,0
10,0,0
11,2,0
12,0,0
13,2,0
14,0,0
15,2,0
16,0,0
17,2,0
18,0,0
19,2,0
20,0,0
21,2,0
22,0,0
23,2,0
24,0,0
25,2,0
26,0,0
27,2,0
28,0,0
29,2,0
30,0,0
31,2,0
32,0,0
33,2,0
34,0,0
35,2,0
36,0,0
37,2,0
38,0,0
39,2,0
40,0,0
41,2,0
42,0,0
43,2,0
44,0,0
45,2,0
46,0,0
47,2,0
48,0,0
49,2,0
50,0,0
51,2,0
52,0,0
53,2,0
54,0,0
55,2,0
56,0,0
57,2,0
58,0,0
59,2,0
60,0,0
61,2,0
62,0,0
63,2,0
64,0,0
65,2,0
66,0,0
67,2,0
68,0,0
69,2,0
70,0,0
71,2,0
72,0,0
73,2,0
74,0,0
75,2,0
76,0,0
77,2,0
78,0,0
79,2,0
80,0,0
81,2,0
82,0,0
83,2,0
84,0,0
85,2,0
86,0,0
87,2,0
88,0,0
89,2,0
90,0,0
91,2,0
92,0,0
93,2,0
94,0,0
95,2,0
96,0,0
97,2,0
98,0,0
99,2,0
100,0,0
101,2,0
102,0,0
103,2,0
104,0,0
105,2,0
106,0,0
107,2,0
108,0,0
109,2,0
110,0,0
111,2,0
112,0,0
113,2,0
114,0,0
115,2,0
116,0,0
117,2,0
118,0,0
119,2,0
120,0,0
121,2,0
122,0,0
123,2,0
124,0,0
125,2,0
126,0,0
127,2,0
128,0,0
129,2,0
130,0,0
131,2,0
132,0,0
133,2,0
134,0,0
135,2,0
136,0,0
137,2,0
138,0,0
139,2,0
140,0,0
141,2,0
142,0,0
143,2,0
144,0,0
145,2,0
146,0,0
147,2,0
148,0,0
149,2,0
150,0,0
151,2,0
152,0,0
153,2,0
154,0,0
155,2,0
156,0,0
157,2,0
158,0,0
159,2,0
160,0,0
161,2,0
162,0,0
163,2,0
164,0,0
165,2,0
166,0,0
167,2,0
168,0,0
169,2,0
170,0,0
171,2,0
172,0,0
173,2,0
174,0,0
175,2,0
176,0,0
177,2,0
178,0,0
179,2,0
180,0,0
181,2,0
182,0,0
183,2,0
184,0,0
185,2,0
186,0,0
187,2,0
188,0,0
189,2,0
190,0,0
191,2,0
192,0,0
193,2,0
194,0,0
195,2,0
196,0,0
197,2,0
198,0,0
199,2,0
200,0,0
201,2,0
202,0,0
203,2,0
204,0,0
205,2,0
206,0,0
207,2,0
208,0,0
209,2,0
210,0,0
211,2,0
212,0,0
213,2,0
214,0,0
215,2,0
216,0,0
217,2,0
218,0,0
219,2,0
220,0,0
221,2,0
222,0,0
223,2,0
224,0,0
225,2,0
226,0,0
227,2,0
228,0,0
229,2,0
230,0,0
231,2,0
232,0,0
233,2,0
234,0,0
235,2,0
236,0,0
237,2,0
238,0,0
239,2,0
240,0,0
241,2,0
242,0,0
243,2,0
244,0,0
245,2,0
246,0,0
247,2,0
248,0,0
249,2,0
250,0,0
