#repetition,Firm0,Firm1
0,0,1
1,0,2
2,0,1
3,0,2
4,0,1
5,0,2
6,0,1
7,0,2
8,0,1
9,0,2
10,0,1
11,0,2
12,0,1
13,0,2
14,0,1
15,0,2
16,0,1
17,0,2
18,0,1
19,0,2
20,0,1
21,0,2
22,0,1
23,0,2
24,0,1
25,0,2
26,0,1
27,0,2
28,0,1
29,0,2
30,0,1
31,0,2
32,0,1
33,0,2
34,0,1
35,0,2
36,0,1
37,0,2
38,0,1
39,0,2
40,0,1
41,0,2
42,0,1
43,0,2
44,0,1
45,0,2
46,0,1
47,0,2
48,0,1
49,0,2
50,0,1
51,0,2
52,0,1
53,0,2
54,0,1
55,0,2
56,0,1
57,0,2
58,0,1
59,0,2
60,0,1
61,0,2
62,0,1
63,0,2
64,0,1
65,0,2
66,0,1
67,0,2
68,0,1
69,0,2
70,0,1
71,0,2
72,0,1
73,0,2
74,0,1
75,0,2
76,0,1
77,0,2
78,0,1
79,0,2
80,0,1
81,0,2
82,0,1
83,0,2
84,0,1
85,0,2
86,0,1
87,0,2
88,0,1
89,0,2
90,0,1
91,0,2
92,0,1
93,0,2
94,0,1
95,0,2
96,0,1
97,0,2
98,0,1
99,0,2
100,0,1
101,0,2
102,0,1
103,0,2
104,0,1
105,0,2
106,0,1
107,0,2
108,0,1
109,0,2
110,0,1
111,0,2
112,0,1
113,0,2
114,0,1
115,0,2
116,0,1
117,0,2
118,0,1
119,0,2
120,0,1
121,0,2
122,0,1
123,0,2
124,0,1
125,0,2
126,0,1
127,0,2
128,0,1
129,0,2
130,0,1
131,0,2
132,0,1
133,0,2
134,0,1
135,0,2
136,0,1
137,0,2
138,0,1
139,0,2
140,0,1
141,0,2
142,0,1
143,0,2
144,0,1
145,0,2
146,0,1
147,0,2
148,0,1
149,0,2
150,0,1
151,0,2
152,0,1
153,0,2
154,0,1
155,0,2
156,0,1
157,0,2
158,0,1
159,0,2
160,0,1
161,0,2
162,0,1
163,0,2
164,0,1
165,0,2
166,0,1
167,0,2
168,0,1
169,0,2
170,0,1
171,0,2
172,0,1
173,0,2
174,0,1
175,0,2
176,0,1
177,0,2
178,0,1
179,0,2
180,0,1
181,0,2
182,0,1
183,0,2
184,0,1
185,0,2
186,0,1
187,0,2
188,0,1
189,0,2
190,0,1
191,0,2
192,0,1
193,0,2
194,0,1
195,0,2
196,0,1
197,0,2
198,0,1
199,0,2
200,0,1
201,0,2
202,0,1
203,0,2
204,0,1
205,0,2
206,0,1
207,0,2
208,0,1
209,0,2
210,0,1
211,0,2
212,0,1
213,0,2
214,0,1
215,0,2
216,0,1
217,0,2
218,0,1
219,0,2
220,0,1
221,0,2
222,0,1
223,0,2
224,0,1
225,0,2
226,0,1
227,0,2
228,0,1
229,0,2
230,0,1
231,0,2
232,0,1
233,0,2
234,0,1
235,0,2
236,0,1
237,0,2
238,0,1
239,0,2
240,0,1
241,0,2
242,0,1
243,0,2
244,0,1
245,0,2
246,0,1
247,0,2
248,0,1
